Count,Date,Hour,Temperature,Humidity,Wind,Visibility,Dew,Solar,Rainfall,Snowfall,Seasons,Holiday,Functioning,ID
141,25/1/2018,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,Winter,No Holiday,Yes,934100
137,25/1/2018,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,Winter,No Holiday,Yes,964458
113,25/1/2018,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,Winter,No Holiday,Yes,328089
79,25/1/2018,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,Winter,No Holiday,Yes,276209
68,26/1/2018,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,Winter,No Holiday,Yes,813812
93,26/1/2018,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,Winter,No Holiday,Yes,865520
54,26/1/2018,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes,588635
41,26/1/2018,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes,668255
24,26/1/2018,4,-16.4,36,1.5,2000,-28,0,0,0.5,Winter,No Holiday,Yes,193332
36,26/1/2018,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,Winter,No Holiday,Yes,189319
64,26/1/2018,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,Winter,No Holiday,Yes,458744
142,26/1/2018,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,Winter,No Holiday,Yes,741608
322,26/1/2018,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,Winter,No Holiday,Yes,392952
149,26/1/2018,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,Winter,No Holiday,Yes,249413
96,26/1/2018,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,Winter,No Holiday,Yes,908757
93,26/1/2018,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,Winter,No Holiday,Yes,570216
111,26/1/2018,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,Winter,No Holiday,Yes,954929
115,26/1/2018,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,Winter,No Holiday,Yes,377069
116,26/1/2018,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,Winter,No Holiday,Yes,914268
140,26/1/2018,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,Winter,No Holiday,Yes,399767
147,26/1/2018,16,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,Winter,No Holiday,Yes,498049
196,26/1/2018,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,Winter,No Holiday,Yes,788959
305,26/1/2018,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,Winter,No Holiday,Yes,613907
171,26/1/2018,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,Winter,No Holiday,Yes,314575
121,26/1/2018,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,Winter,No Holiday,Yes,793884
130,26/1/2018,21,-14.1,36,1.8,1869,-25.9,0,0,0.3,Winter,No Holiday,Yes,998857
108,26/1/2018,22,-14.6,40,1.8,1746,-25.2,0,0,0.3,Winter,No Holiday,Yes,957602
89,26/1/2018,23,-14.4,38,2.7,1738,-25.6,0,0,0.3,Winter,No Holiday,Yes,556376
80,27/1/2018,0,-15,42,1.2,1766,-25,0,0,0.3,Winter,No Holiday,Yes,335499
94,27/1/2018,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,Winter,No Holiday,Yes,329510
75,27/1/2018,2,-15.3,43,0.6,1867,-25,0,0,0.3,Winter,No Holiday,Yes,206657
41,27/1/2018,3,-15.3,43,0.8,1963,-25,0,0,0.3,Winter,No Holiday,Yes,699816
36,27/1/2018,4,-15.3,47,0.8,1868,-24,0,0,0.3,Winter,No Holiday,Yes,372285
25,27/1/2018,5,-15.4,45,0.8,2000,-24.6,0,0,0.3,Winter,No Holiday,Yes,738627
33,27/1/2018,6,-15.3,47,0.7,1921,-24,0,0,0.3,Winter,No Holiday,Yes,447914
57,27/1/2018,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,Winter,No Holiday,Yes,808122
84,27/1/2018,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,Winter,No Holiday,Yes,856424
105,27/1/2018,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,Winter,No Holiday,Yes,841839
96,27/1/2018,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,Winter,No Holiday,Yes,802859
125,27/1/2018,11,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,Winter,No Holiday,Yes,157055
145,27/1/2018,12,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,Winter,No Holiday,Yes,558244
189,27/1/2018,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,Winter,No Holiday,Yes,503235
193,27/1/2018,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,Winter,No Holiday,Yes,206403
192,27/1/2018,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,Winter,No Holiday,Yes,782472
195,27/1/2018,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,Winter,No Holiday,Yes,484982
207,27/1/2018,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,Winter,No Holiday,Yes,113066
162,27/1/2018,18,-6.6,31,3,1988,-20.9,0.06,0,0,Winter,No Holiday,Yes,676247
122,27/1/2018,19,-7.1,33,2,1887,-20.6,0,0,0,Winter,No Holiday,Yes,856855
117,27/1/2018,20,-7.6,36,1.7,1858,-20.1,0,0,0,Winter,No Holiday,Yes,694102
103,27/1/2018,21,-7.9,35,2.6,1878,-20.7,0,0,0,Winter,No Holiday,Yes,783437
114,27/1/2018,22,-7.8,43,2.3,1804,-18.2,0,0,0,Winter,No Holiday,Yes,332021
103,27/1/2018,23,-7.6,42,1.2,1760,-18.3,0,0,0,Winter,No Holiday,Yes,439264
125,28/1/2018,0,-7.5,36,2.3,1972,-20,0,0,0,Winter,No Holiday,Yes,615349
103,28/1/2018,1,-7.5,45,2.4,1853,-17.4,0,0,0,Winter,No Holiday,Yes,997691
72,28/1/2018,2,-7.8,51,1.9,1627,-16.1,0,0,0,Winter,No Holiday,Yes,511043
67,28/1/2018,3,-7.7,49,1.8,1573,-16.5,0,0,0,Winter,No Holiday,Yes,620514
38,28/1/2018,4,-7.6,37,1.6,1966,-19.8,0,0,0,Winter,No Holiday,Yes,294498
21,28/1/2018,5,-7.5,33,1.5,2000,-21,0,0,0,Winter,No Holiday,Yes,478639
30,28/1/2018,6,-7.8,35,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes,891165
42,28/1/2018,7,-8,39,1.9,2000,-19.5,0,0,0,Winter,No Holiday,Yes,439233
72,28/1/2018,8,-8.1,43,1.7,1943,-18.5,0,0,0,Winter,No Holiday,Yes,132172
104,28/1/2018,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,Winter,No Holiday,Yes,546868
111,28/1/2018,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,Winter,No Holiday,Yes,160408
145,28/1/2018,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,Winter,No Holiday,Yes,635209
189,28/1/2018,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,Winter,No Holiday,Yes,647689
206,28/1/2018,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,Winter,No Holiday,Yes,171203
225,28/1/2018,14,-1.5,20,3,1992,-21.6,1.09,0,0,Winter,No Holiday,Yes,676057
217,28/1/2018,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,Winter,No Holiday,Yes,275672
187,28/1/2018,16,-2.1,27,4,2000,-18.6,0.52,0,0,Winter,No Holiday,Yes,301772
178,28/1/2018,17,-3.8,32,5.2,2000,-18.1,0.25,0,0,Winter,No Holiday,Yes,956496
157,28/1/2018,18,-4.9,35,3.7,2000,-18,0.04,0,0,Winter,No Holiday,Yes,463628
134,28/1/2018,19,-6,31,3.6,2000,-20.4,0,0,0,Winter,No Holiday,Yes,937855
113,28/1/2018,20,-7,30,2.8,2000,-21.6,0,0,0,Winter,No Holiday,Yes,914119
106,28/1/2018,21,-7.3,34,3.5,2000,-20.5,0,0,0,Winter,No Holiday,Yes,795783
105,28/1/2018,22,-7.9,40,2.5,1997,-19.1,0,0,0,Winter,No Holiday,Yes,322027
81,28/1/2018,23,-8.7,42,2.1,1981,-19.3,0,0,0,Winter,No Holiday,Yes,342578
80,29/1/2018,0,-9.3,45,0.7,1976,-19,0,0,0,Winter,No Holiday,Yes,250626
62,29/1/2018,1,-9.8,47,1.3,1934,-19,0,0,0,Winter,No Holiday,Yes,767493
49,29/1/2018,2,-10.2,47,0.9,1808,-19.3,0,0,0,Winter,No Holiday,Yes,306319
27,29/1/2018,3,-9.8,43,2.8,1963,-20,0,0,0,Winter,No Holiday,Yes,402336
26,29/1/2018,4,-9.9,45,2.5,1967,-19.6,0,0,0,Winter,No Holiday,Yes,840860
50,29/1/2018,5,-10.4,47,1,1921,-19.5,0,0,0,Winter,No Holiday,Yes,408405
94,29/1/2018,6,-10.9,43,1,1967,-21,0,0,0,Winter,No Holiday,Yes,957076
231,29/1/2018,7,-11.1,37,1.6,2000,-22.9,0,0,0,Winter,No Holiday,Yes,649882
450,29/1/2018,8,-11.5,38,1,1998,-23,0.01,0,0,Winter,No Holiday,Yes,848602
217,29/1/2018,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,Winter,No Holiday,Yes,700070
135,29/1/2018,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,Winter,No Holiday,Yes,982448
166,29/1/2018,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,Winter,No Holiday,Yes,224494
186,29/1/2018,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,Winter,No Holiday,Yes,895059
166,29/1/2018,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,Winter,No Holiday,Yes,968372
168,29/1/2018,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,Winter,No Holiday,Yes,893555
177,29/1/2018,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,Winter,No Holiday,Yes,424682
195,29/1/2018,16,-5.5,28,4.3,1926,-21.1,0.78,0,0,Winter,No Holiday,Yes,620976
239,29/1/2018,17,-5.7,30,3.6,1978,-20.5,0.4,0,0,Winter,No Holiday,Yes,292992
438,29/1/2018,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,Winter,No Holiday,Yes,887897
282,29/1/2018,19,-7.1,40,3.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes,691356
197,29/1/2018,20,-7.4,41,3.8,2000,-18.4,0,0,0,Winter,No Holiday,Yes,825282
182,29/1/2018,21,-7.7,42,2.9,1905,-18.4,0,0,0,Winter,No Holiday,Yes,195589
172,29/1/2018,22,-8.8,40,3,1985,-19.9,0,0,0,Winter,No Holiday,Yes,833438
99,29/1/2018,23,-9.4,41,1.6,2000,-20.2,0,0,0,Winter,No Holiday,Yes,180742
69,31/1/2018,0,-1.7,83,0.8,1113,-4.2,0,0,3.5,Winter,No Holiday,Yes,347641
96,31/1/2018,1,-1.6,81,1.1,1141,-4.4,0,0,3.5,Winter,No Holiday,Yes,915007
60,31/1/2018,2,-1.6,80,1.4,1097,-4.6,0,0,3.5,Winter,No Holiday,Yes,484626
47,31/1/2018,3,-2.2,83,1,977,-4.7,0,0,3.5,Winter,No Holiday,Yes,637136
34,31/1/2018,4,-2.4,82,1.5,877,-5,0,0,3.5,Winter,No Holiday,Yes,582872
34,31/1/2018,5,-2.8,83,0.6,946,-5.2,0,0,3.5,Winter,No Holiday,Yes,470351
63,31/1/2018,6,-3.1,80,0.7,1215,-6,0,0,3.5,Winter,No Holiday,Yes,868557
124,31/1/2018,7,-3.5,83,1.6,953,-5.9,0,0,3.5,Winter,No Holiday,Yes,691541
273,31/1/2018,8,-3.6,83,1.7,915,-6,0,0,3.5,Winter,No Holiday,Yes,238213
137,31/1/2018,9,-3.3,77,1.2,916,-6.7,0.1,0,3.4,Winter,No Holiday,Yes,445620
102,31/1/2018,10,-2.3,63,1.7,1286,-8.4,0.22,0,3.2,Winter,No Holiday,Yes,824747
144,31/1/2018,11,-1.5,46,2.5,1906,-11.6,0.56,0,3,Winter,No Holiday,Yes,351509
160,31/1/2018,12,-1,35,2.7,1921,-14.5,0.64,0,3,Winter,No Holiday,Yes,114100
171,31/1/2018,13,-0.8,39,2.6,1853,-13,0.54,0,2.8,Winter,No Holiday,Yes,201446
156,31/1/2018,14,-0.7,33,2.7,1984,-15,0.56,0,2.5,Winter,No Holiday,Yes,370200
214,31/1/2018,15,-0.5,30,2.3,1997,-15.9,0.45,0,2.2,Winter,No Holiday,Yes,197674
216,31/1/2018,16,-0.1,29,1.6,2000,-16,0.5,0,1.8,Winter,No Holiday,Yes,927836
279,31/1/2018,17,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,Winter,No Holiday,Yes,166658
403,31/1/2018,18,-1.8,35,2.1,2000,-15.2,0.05,0,1.6,Winter,No Holiday,Yes,576934
270,31/1/2018,19,-2.2,36,2.2,2000,-15.2,0,0,1.6,Winter,No Holiday,Yes,442509
229,31/1/2018,20,-2.6,36,3.1,2000,-15.6,0,0,1.6,Winter,No Holiday,Yes,212401
229,31/1/2018,21,-3.4,40,0.9,2000,-15,0,0,1.6,Winter,No Holiday,Yes,421440
188,31/1/2018,22,-4.2,48,1,2000,-13.5,0,0,1.6,Winter,No Holiday,Yes,255377
132,31/1/2018,23,-4.7,53,1.3,2000,-12.8,0,0,1.6,Winter,No Holiday,Yes,140777
138,2/2/2018,0,-4.9,56,1.1,1982,-12.3,0,0,0,Winter,No Holiday,Yes,245739
159,2/2/2018,1,-5.2,56,0.9,1973,-12.6,0,0,0,Winter,No Holiday,Yes,424171
102,2/2/2018,2,-5.7,59,0.3,1951,-12.4,0,0,0,Winter,No Holiday,Yes,674396
65,2/2/2018,3,-6.3,63,0.9,1425,-12.2,0,0,0,Winter,No Holiday,Yes,263380
47,2/2/2018,4,-6.7,65,1.1,1705,-12.1,0,0,0,Winter,No Holiday,Yes,299096
48,2/2/2018,5,-6.8,61,0.2,1724,-13,0,0,0,Winter,No Holiday,Yes,726458
115,2/2/2018,6,-7,62,1.3,1830,-13,0,0,0,Winter,No Holiday,Yes,380805
267,2/2/2018,7,-7.4,62,1.5,1909,-13.4,0,0,0,Winter,No Holiday,Yes,686994
558,2/2/2018,8,-7.4,58,2.2,1882,-14.2,0.01,0,0,Winter,No Holiday,Yes,432725
280,2/2/2018,9,-6.5,54,1.2,1541,-14.2,0.22,0,0,Winter,No Holiday,Yes,221148
187,2/2/2018,10,-4.1,43,1.2,1187,-14.8,0.59,0,0,Winter,No Holiday,Yes,276860
234,2/2/2018,11,-1.4,37,1,1317,-14.2,0.91,0,0,Winter,No Holiday,Yes,730170
303,2/2/2018,12,0.9,37,1.5,1283,-12.1,1.12,0,0,Winter,No Holiday,Yes,867996
294,2/2/2018,13,1.6,29,2.2,1662,-14.5,1.2,0,0,Winter,No Holiday,Yes,138461
293,2/2/2018,14,3.2,26,2.2,1499,-14.5,1.16,0,0,Winter,No Holiday,Yes,643942
310,2/2/2018,15,3.6,26,2.4,1687,-14.1,0.99,0,0,Winter,No Holiday,Yes,752960
330,2/2/2018,16,2.9,26,3,1968,-14.7,0.69,0,0,Winter,No Holiday,Yes,801391
382,2/2/2018,17,2,25,2.3,1998,-16,0.34,0,0,Winter,No Holiday,Yes,421121
592,2/2/2018,18,0.5,37,3,1733,-12.5,0.06,0,0,Winter,No Holiday,Yes,815313
379,2/2/2018,19,-0.5,43,2.5,1666,-11.5,0,0,0,Winter,No Holiday,Yes,593788
241,2/2/2018,20,-1.3,51,2.4,1481,-10.1,0,0,0,Winter,No Holiday,Yes,389265
225,2/2/2018,21,-2,61,1.7,1655,-8.5,0,0,0,Winter,No Holiday,Yes,528896
227,2/2/2018,22,-2.4,63,1.3,1523,-8.4,0,0,0,Winter,No Holiday,Yes,629671
178,2/2/2018,23,-2.6,69,2,1434,-7.5,0,0,0,Winter,No Holiday,Yes,324139
98,4/2/2018,0,-10.4,49,2.4,2000,-19,0,0,0,Winter,No Holiday,Yes,286055
90,4/2/2018,1,-10.5,48,3.1,2000,-19.4,0,0,0,Winter,No Holiday,Yes,430339
60,4/2/2018,2,-10.5,49,2,2000,-19.1,0,0,0,Winter,No Holiday,Yes,257314
54,4/2/2018,3,-10.6,47,3.7,2000,-19.7,0,0,0,Winter,No Holiday,Yes,212363
35,4/2/2018,4,-11.2,47,2.3,2000,-20.3,0,0,0,Winter,No Holiday,Yes,238710
21,4/2/2018,5,-11.5,51,3.3,1996,-19.6,0,0,0,Winter,No Holiday,Yes,207616
23,4/2/2018,6,-11.8,54,2.4,1917,-19.2,0,0,0,Winter,No Holiday,Yes,372852
34,4/2/2018,7,-12.4,54,2.5,1790,-19.8,0,0,0,Winter,No Holiday,Yes,950085
70,4/2/2018,8,-12.8,56,2.4,1507,-19.7,0.02,0,0,Winter,No Holiday,Yes,986632
97,4/2/2018,9,-12.4,51,3.8,1415,-20.4,0.38,0,0,Winter,No Holiday,Yes,856913
103,4/2/2018,10,-11.2,43,3.5,1359,-21.3,1.04,0,0,Winter,No Holiday,Yes,349723
115,4/2/2018,11,-9.7,37,2.8,1436,-21.6,1.57,0,0,Winter,No Holiday,Yes,105744
165,4/2/2018,12,-8.3,32,1.8,1295,-22.1,1.99,0,0,Winter,No Holiday,Yes,175550
152,4/2/2018,13,-8.3,34,4,1561,-21.4,2.22,0,0,Winter,No Holiday,Yes,613116
177,4/2/2018,14,-7.4,33,4,1713,-20.9,2.17,0,0,Winter,No Holiday,Yes,483507
190,4/2/2018,15,-6.4,30,4.9,1939,-21.1,1.89,0,0,Winter,No Holiday,Yes,724341
181,4/2/2018,16,-5.4,29,3.6,1979,-20.6,1.4,0,0,Winter,No Holiday,Yes,972371
184,4/2/2018,17,-5.9,27,3.6,1974,-21.9,0.81,0,0,Winter,No Holiday,Yes,728889
154,4/2/2018,18,-7,26,4.1,2000,-23.3,0.16,0,0,Winter,No Holiday,Yes,432574
124,4/2/2018,19,-7.7,31,3.3,2000,-21.9,0,0,0,Winter,No Holiday,Yes,220720
98,4/2/2018,20,-8.2,28,3.5,2000,-23.5,0,0,0,Winter,No Holiday,Yes,467406
107,4/2/2018,21,-8.9,35,3.2,2000,-21.6,0,0,0,Winter,No Holiday,Yes,434446
78,4/2/2018,22,-9.7,45,1.3,2000,-19.4,0,0,0,Winter,No Holiday,Yes,388213
77,4/2/2018,23,-10.3,48,2,2000,-19.2,0,0,0,Winter,No Holiday,Yes,577588
82,5/2/2018,0,-10.5,52,2.4,2000,-18.4,0,0,0,Winter,No Holiday,Yes,619508
52,5/2/2018,1,-11.2,54,1,2000,-18.6,0,0,0,Winter,No Holiday,Yes,192826
39,5/2/2018,2,-11.2,55,1.5,2000,-18.4,0,0,0,Winter,No Holiday,Yes,497746
33,5/2/2018,3,-11.3,54,0.6,2000,-18.7,0,0,0,Winter,No Holiday,Yes,469935
20,5/2/2018,4,-11.7,51,1.2,2000,-19.8,0,0,0,Winter,No Holiday,Yes,162075
37,5/2/2018,5,-11.6,45,2.4,2000,-21.1,0,0,0,Winter,No Holiday,Yes,474949
110,5/2/2018,6,-11.5,40,2.3,2000,-22.4,0,0,0,Winter,No Holiday,Yes,181716
227,5/2/2018,7,-11.6,44,1.6,2000,-21.4,0,0,0,Winter,No Holiday,Yes,963168
433,5/2/2018,8,-11.5,40,2.8,2000,-22.4,0.02,0,0,Winter,No Holiday,Yes,961150
216,5/2/2018,9,-11.1,38,2.4,1945,-22.6,0.43,0,0,Winter,No Holiday,Yes,860161
123,5/2/2018,10,-9.6,32,3.7,2000,-23.2,1.14,0,0,Winter,No Holiday,Yes,135573
156,5/2/2018,11,-8.5,27,4.7,1894,-24.2,1.73,0,0,Winter,No Holiday,Yes,551678
157,5/2/2018,12,-7.8,28,4.1,2000,-23.1,2.12,0,0,Winter,No Holiday,Yes,247297
169,5/2/2018,13,-7,25,4.2,1999,-23.7,2.29,0,0,Winter,No Holiday,Yes,399048
170,5/2/2018,14,-6.4,24,4.6,1970,-23.7,2.23,0,0,Winter,No Holiday,Yes,525344
169,5/2/2018,15,-5.7,25,4.4,1995,-22.6,1.94,0,0,Winter,No Holiday,Yes,975249
199,5/2/2018,16,-5.4,25,3.4,1985,-22.3,1.44,0,0,Winter,No Holiday,Yes,635016
225,5/2/2018,17,-6.4,28,4.5,2000,-21.9,0.81,0,0,Winter,No Holiday,Yes,361538
388,5/2/2018,18,-7.6,29,3.5,2000,-22.6,0.16,0,0,Winter,No Holiday,Yes,858496
246,5/2/2018,19,-8.3,29,4.1,2000,-23.2,0,0,0,Winter,No Holiday,Yes,725346
206,5/2/2018,20,-9.1,35,3.8,2000,-21.7,0,0,0,Winter,No Holiday,Yes,185650
177,5/2/2018,21,-9.8,41,3.9,1949,-20.6,0,0,0,Winter,No Holiday,Yes,475902
183,5/2/2018,22,-10.3,43,3.7,1876,-20.5,0,0,0,Winter,No Holiday,Yes,431178
115,5/2/2018,23,-10.5,47,2.8,1794,-19.6,0,0,0,Winter,No Holiday,Yes,603405
126,6/2/2018,0,-10.6,47,3.5,1803,-19.7,0,0,0,Winter,No Holiday,Yes,876943
87,6/2/2018,1,-10.9,36,3.3,2000,-23,0,0,0,Winter,No Holiday,Yes,164796
59,6/2/2018,2,-11.2,36,2.9,1981,-23.3,0,0,0,Winter,No Holiday,Yes,781385
36,6/2/2018,3,-11.6,35,3.2,1992,-24,0,0,0,Winter,No Holiday,Yes,664087
32,6/2/2018,4,-12,36,2.7,1998,-24,0,0,0,Winter,No Holiday,Yes,354487
40,6/2/2018,5,-12.3,37,2.9,2000,-24,0,0,0,Winter,No Holiday,Yes,370061
94,6/2/2018,6,-12.5,40,3.4,1991,-23.3,0,0,0,Winter,No Holiday,Yes,252908
213,6/2/2018,7,-12.7,41,3.7,1982,-23.2,0,0,0,Winter,No Holiday,Yes,688097
438,6/2/2018,8,-12.7,41,3.1,2000,-23.2,0.02,0,0,Winter,No Holiday,Yes,572723
217,6/2/2018,9,-12.3,39,3.7,1984,-23.4,0.45,0,0,Winter,No Holiday,Yes,539883
128,6/2/2018,10,-11.3,35,4.2,1848,-23.7,1.15,0,0,Winter,No Holiday,Yes,212070
175,6/2/2018,11,-9.9,32,3.3,1863,-23.5,1.72,0,0,Winter,No Holiday,Yes,631413
172,6/2/2018,12,-8.2,31,2.7,1858,-22.3,2.09,0,0,Winter,No Holiday,Yes,477192
165,6/2/2018,13,-7.5,28,4.3,1904,-22.9,2.3,0,0,Winter,No Holiday,Yes,191232
147,6/2/2018,14,-7,26,4.4,1986,-23.3,2.24,0,0,Winter,No Holiday,Yes,737396
171,6/2/2018,15,-5.9,25,3.1,1936,-22.8,1.93,0,0,Winter,No Holiday,Yes,362953
175,6/2/2018,16,-5.9,24,3.5,2000,-23.2,1.44,0,0,Winter,No Holiday,Yes,805564
227,6/2/2018,17,-6.6,29,2.5,2000,-21.7,0.68,0,0,Winter,No Holiday,Yes,990680
392,6/2/2018,18,-7.6,36,3.3,2000,-20.1,0.11,0,0,Winter,No Holiday,Yes,752618
251,6/2/2018,19,-8.4,37,4,2000,-20.5,0,0,0,Winter,No Holiday,Yes,204844
193,6/2/2018,20,-9.6,34,2.6,2000,-22.5,0,0,0,Winter,No Holiday,Yes,926582
175,6/2/2018,21,-10.6,39,3.1,2000,-21.9,0,0,0,Winter,No Holiday,Yes,937702
169,6/2/2018,22,-11.1,43,1.8,1960,-21.2,0,0,0,Winter,No Holiday,Yes,431874
106,6/2/2018,23,-11.8,46,1.1,1860,-21.1,0,0,0,Winter,No Holiday,Yes,464857
116,7/2/2018,0,-12.3,47,0.4,1848,-21.3,0,0,0,Winter,No Holiday,Yes,941310
96,7/2/2018,1,-12.3,47,1.9,1837,-21.3,0,0,0,Winter,No Holiday,Yes,525688
83,7/2/2018,2,-12.5,50,1,1722,-20.8,0,0,0,Winter,No Holiday,Yes,683893
51,7/2/2018,3,-12.5,49,1.5,1885,-21,0,0,0,Winter,No Holiday,Yes,946207
34,7/2/2018,4,-13.1,54,0.7,1369,-20.4,0,0,0,Winter,No Holiday,Yes,706512
45,7/2/2018,5,-13,53,0.7,1810,-20.5,0,0,0,Winter,No Holiday,Yes,723802
92,7/2/2018,6,-13.2,50,0.5,1873,-21.4,0,0,0,Winter,No Holiday,Yes,164805
214,7/2/2018,7,-13.2,56,0.9,1665,-20.1,0,0,0,Winter,No Holiday,Yes,547351
469,7/2/2018,8,-13.3,60,0.6,1598,-19.4,0.02,0,0,Winter,No Holiday,Yes,553798
237,7/2/2018,9,-12,50,1.3,1523,-20.3,0.43,0,0,Winter,No Holiday,Yes,183190
155,7/2/2018,10,-9.6,39,0.7,1580,-21,1.06,0,0,Winter,No Holiday,Yes,529633
176,7/2/2018,11,-7,28,3.3,1829,-22.4,1.56,0,0,Winter,No Holiday,Yes,499659
188,7/2/2018,12,-6,24,2.6,1964,-23.3,1.97,0,0,Winter,No Holiday,Yes,577018
228,7/2/2018,13,-4.5,23,2.6,1937,-22.5,2.12,0,0,Winter,No Holiday,Yes,456149
199,7/2/2018,14,-3.5,20,1.5,1976,-23.2,2.02,0,0,Winter,No Holiday,Yes,861863
221,7/2/2018,15,-2.1,20,2.3,1961,-22.1,1.87,0,0,Winter,No Holiday,Yes,603643
240,7/2/2018,16,-1.7,18,2,1919,-22.9,1.41,0,0,Winter,No Holiday,Yes,934828
320,7/2/2018,17,-2.3,20,2.2,1994,-22.2,0.77,0,0,Winter,No Holiday,Yes,211086
448,7/2/2018,18,-4,27,2.5,2000,-20.2,0.16,0,0,Winter,No Holiday,Yes,467671
280,7/2/2018,19,-5.2,33,2.6,2000,-19,0,0,0,Winter,No Holiday,Yes,705622
218,7/2/2018,20,-5.8,44,2.1,1994,-16.1,0,0,0,Winter,No Holiday,Yes,941923
223,7/2/2018,21,-6.3,48,2.2,1965,-15.5,0,0,0,Winter,No Holiday,Yes,860965
200,7/2/2018,22,-6.8,50,1.7,1856,-15.5,0,0,0,Winter,No Holiday,Yes,566441
164,7/2/2018,23,-7.6,50,1,1839,-16.2,0,0,0,Winter,No Holiday,Yes,635182
136,8/2/2018,0,-8.2,50,1.1,1850,-16.8,0,0,0,Winter,No Holiday,Yes,688118
126,8/2/2018,1,-8.5,60,1.2,1908,-14.8,0,0,0,Winter,No Holiday,Yes,399797
103,8/2/2018,2,-8.3,65,0.4,1750,-13.7,0,0,0,Winter,No Holiday,Yes,499362
57,8/2/2018,3,-8.6,64,0.9,1754,-14.1,0,0,0,Winter,No Holiday,Yes,603121
46,8/2/2018,4,-9,54,0.6,1833,-16.6,0,0,0,Winter,No Holiday,Yes,740467
39,8/2/2018,5,-9,56,0.4,1678,-16.1,0,0,0,Winter,No Holiday,Yes,253547
99,8/2/2018,6,-9.3,61,0.7,1684,-15.4,0,0,0,Winter,No Holiday,Yes,453836
255,8/2/2018,7,-9.6,67,1,1503,-14.5,0,0,0,Winter,No Holiday,Yes,738137
507,8/2/2018,8,-9.7,65,0.8,1508,-15,0.02,0,0,Winter,No Holiday,Yes,340018
270,8/2/2018,9,-8.5,55,1,1482,-15.9,0.4,0,0,Winter,No Holiday,Yes,609678
160,8/2/2018,10,-6.3,46,1.3,1346,-16,1.01,0,0,Winter,No Holiday,Yes,205719
217,8/2/2018,11,-3.1,39,1.2,1495,-15.1,1.54,0,0,Winter,No Holiday,Yes,958758
253,8/2/2018,12,-1.5,35,1.2,1551,-15,1.9,0,0,Winter,No Holiday,Yes,349099
270,8/2/2018,13,0.3,30,1.4,1697,-15.2,2.11,0,0,Winter,No Holiday,Yes,314629
253,8/2/2018,14,0.9,25,2.4,1730,-16.9,2.09,0,0,Winter,No Holiday,Yes,464969
